Course,Previous qualification,Previous qualification (grade),Nationality,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship,Age at enrollment,International,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Target
9147,1,142,Portugal,115,0,0,0,1,0,0,19,0,11.5,10.66666667,13.9,-0.3,0.79,Enrolled
9773,1,156,Portugal,136.8,1,0,0,1,0,0,18,0,14,13.5,11.1,0.6,2.02,Dropout
9853,1,141,Portugal,130.9,1,0,0,1,0,0,18,0,13.5,12.6,7.6,2.6,0.32,Graduate
9500,1,143,Portugal,127,1,0,0,1,0,0,18,0,13.07375,13.07375,9.4,-0.8,-3.12,Graduate
9500,19,133.1,Portugal,120,0,0,0,1,0,0,37,0,10.75,0,16.2,0.3,-0.92,Dropout
9238,1,133,Portugal,126,0,0,0,1,0,0,20,0,12,0,9.4,-0.8,-3.12,Enrolled
9254,1,172,Brazil,153.8,1,0,0,1,0,1,20,1,14,13.33333333,10.8,1.4,1.74,Graduate
9238,1,140,São Tomé and Príncipe,140,0,0,0,1,1,0,21,1,12.33333333,13.42857143,11.1,0.6,2.02,Graduate
9500,1,142,Portugal,136.6,0,0,0,1,0,1,18,0,13.46428571,14.78888889,12.4,0.5,1.79,Graduate
8014,1,140,Portugal,105,0,0,0,1,0,0,26,0,10.66666667,11.2,15.5,2.8,-4.06,Enrolled
9147,12,133.1,Portugal,139.4,0,0,1,1,0,0,41,0,11.6,12.2,7.6,2.6,0.32,Enrolled
9773,1,148,Portugal,140,1,0,0,1,0,1,18,0,13.66666667,14.66666667,16.2,0.3,-0.92,Graduate
9500,1,137,Portugal,130.8,0,0,1,1,0,0,18,0,14.4025,14.4025,9.4,-0.8,-3.12,Graduate
9500,1,143,Portugal,138.8,1,0,0,1,0,0,31,0,15.46875,16.3875,11.1,0.6,2.02,Graduate
9238,1,133.1,Portugal,110,0,0,1,1,0,0,23,0,12.625,14.16666667,12.7,3.7,-1.7,Graduate
9500,1,138,Portugal,127.8,1,0,0,1,0,0,19,0,14.98333333,14.98333333,7.6,2.6,0.32,Graduate
9773,1,138,Portugal,134.2,1,0,0,1,0,1,20,0,15,13,11.1,0.6,2.02,Graduate
8014,1,150,Portugal,143,0,0,0,1,0,0,40,0,15.88888889,14.14285714,12.7,3.7,-1.7,Graduate
9085,39,120,Portugal,120,1,0,1,1,0,0,32,0,11.5,11,16.2,0.3,-0.92,Dropout
9254,1,110,Portugal,113.2,1,0,0,1,0,0,24,0,10.5,10,10.8,1.4,1.74,Dropout
9500,1,146,Portugal,135.8,1,0,0,1,0,0,18,0,13.98333333,13.98333333,7.6,2.6,0.32,Graduate
9238,1,148,Portugal,143.5,0,0,0,1,0,0,18,0,13,12.83333333,10.8,1.4,1.74,Graduate
9238,1,145,Portugal,148.9,1,0,0,1,0,1,18,0,13.66666667,13,10.8,1.4,1.74,Graduate
9003,1,133.1,Portugal,115.6,1,0,0,0,0,0,27,0,0,0,15.5,2.8,-4.06,Dropout
9147,1,160,Portugal,159.3,0,0,0,1,0,0,18,0,14.4,15.4,7.6,2.6,0.32,Graduate
9991,1,150,Portugal,138.5,0,0,0,1,0,0,26,0,12,11.25,12.7,3.7,-1.7,Enrolled
9853,1,130,Portugal,133.2,1,0,0,1,0,0,19,0,14.16666667,13.66666667,7.6,2.6,0.32,Graduate
8014,1,120,Portugal,117.6,1,0,0,1,0,0,19,0,12.2,12,7.6,2.6,0.32,Graduate
9147,1,115,Portugal,108.7,1,0,0,1,0,0,21,0,12,12.66666667,9.4,-0.8,-3.12,Enrolled
9147,1,133.1,Portugal,106,1,0,0,1,0,0,24,0,10.5,11,12.7,3.7,-1.7,Enrolled
9853,1,120,Portugal,122.6,0,0,0,1,0,0,20,0,12.33333333,10.5,12.7,3.7,-1.7,Dropout
9853,1,134,Portugal,127.4,1,0,0,1,0,0,18,0,12.2,12.2,10.8,1.4,1.74,Enrolled
9003,1,133.1,Portugal,100,0,0,0,1,0,0,30,0,0,0,11.1,0.6,2.02,Dropout
9853,1,133.1,Portugal,95,1,0,1,0,0,0,22,0,11.5,13.16666667,11.1,0.6,2.02,Enrolled
9147,3,130,Portugal,130,0,0,0,1,0,0,21,0,10.88888889,11.61538462,10.8,1.4,1.74,Graduate
9556,1,120,Portugal,122.8,0,0,0,1,0,0,26,0,12.16666667,11.675,13.9,-0.3,0.79,Dropout
9147,1,115,Portugal,115,1,0,0,1,0,0,23,0,10,12,9.4,-0.8,-3.12,Enrolled
9070,1,135,Portugal,145.9,0,0,0,1,0,1,18,0,12.66666667,12.16666667,16.2,0.3,-0.92,Graduate
9070,1,133.1,Portugal,143,1,0,1,1,0,0,21,0,11.4,12.2,12.7,3.7,-1.7,Dropout
171,1,145,Portugal,100,0,0,0,1,0,1,18,0,0,0,13.9,-0.3,0.79,Dropout
9085,1,130,Portugal,121.3,1,0,0,1,0,0,21,0,13,12,9.4,-0.8,-3.12,Enrolled
9853,1,118,Portugal,121.2,1,0,0,1,0,0,18,0,13.4,12,7.6,2.6,0.32,Enrolled
9853,1,138,Portugal,125.1,1,1,0,1,0,1,19,0,13.5,12.8,12.7,3.7,-1.7,Dropout
9254,1,122,Portugal,112.9,1,0,0,1,0,0,22,0,12.25,11.33333333,7.6,2.6,0.32,Enrolled
9238,1,126,Portugal,120.8,1,0,0,1,0,0,19,0,12.28571429,12.83333333,12.4,0.5,1.79,Graduate
9085,1,121,Portugal,114,1,0,0,0,0,0,19,0,0,0,9.4,-0.8,-3.12,Dropout
9238,1,152,Portugal,132.1,1,0,0,1,0,0,19,0,10.5,13,9.4,-0.8,-3.12,Dropout
9085,39,160,Portugal,160,0,0,0,1,0,0,27,0,14,12,9.4,-0.8,-3.12,Graduate
9085,1,134,Portugal,134,1,0,0,1,0,0,22,0,14.2,12.2,12.7,3.7,-1.7,Graduate
9773,1,128,Portugal,124.2,1,0,0,1,0,0,18,0,13,13.14285714,15.5,2.8,-4.06,Dropout
9254,1,125,Portugal,115.6,1,0,0,1,0,0,20,0,11,12.75,9.4,-0.8,-3.12,Graduate
9991,1,130,Portugal,128.2,0,0,0,1,0,0,34,0,11,10,9.4,-0.8,-3.12,Dropout
9500,1,138,Portugal,132.8,1,0,0,1,0,0,18,0,12.38571429,13.75555556,13.9,-0.3,0.79,Graduate
9773,1,121,Portugal,123.1,1,0,0,1,1,0,20,0,14.75,12.25,9.4,-0.8,-3.12,Graduate
9130,1,134,Brazil,125.6,1,0,0,1,0,0,20,1,16.16666667,15.83333333,12.7,3.7,-1.7,Graduate
9991,1,130,Portugal,115,0,0,0,1,1,0,25,0,0,0,16.2,0.3,-0.92,Dropout
9119,1,126,Portugal,123.6,1,0,0,1,1,0,18,0,12.4,13,8.9,1.4,3.51,Dropout
9130,1,148,Portugal,141.7,0,0,0,0,1,0,18,0,11.6,13,8.9,1.4,3.51,Dropout
9853,1,160,Portugal,139,1,0,0,1,0,1,18,0,12.2,0,9.4,-0.8,-3.12,Dropout
9254,1,118,Portugal,118,0,0,0,1,0,1,19,0,11,12.8,12.4,0.5,1.79,Graduate
9853,1,150,Portugal,142,1,0,0,1,0,1,19,0,12.33333333,12.4,10.8,1.4,1.74,Dropout
9238,1,140,Portugal,143.4,0,0,0,1,0,1,21,0,14.83333333,12.57142857,13.9,-0.3,0.79,Graduate
9070,1,100,Portugal,115.9,0,0,0,1,0,0,29,0,11.55555556,11.9,9.4,-0.8,-3.12,Enrolled
9070,1,110,Portugal,105.1,1,0,0,1,0,1,20,0,12,11.83333333,12.4,0.5,1.79,Graduate
8014,42,140,Portugal,138,1,0,1,1,0,1,21,0,12.72727273,12.6,8.9,1.4,3.51,Graduate
9991,1,133.1,Brazil,114.7,0,0,0,1,0,0,34,1,10.5,11,10.8,1.4,1.74,Dropout
9773,1,140,Cape Verde,130.5,1,0,0,1,0,0,20,1,12.33333333,12,12.7,3.7,-1.7,Graduate
9991,1,110,Portugal,134.3,0,0,0,1,1,0,24,0,0,12,10.8,1.4,1.74,Dropout
9500,1,148,Portugal,137.5,0,0,0,1,1,0,18,0,14.84285714,14.38888889,16.2,0.3,-0.92,Graduate
9500,1,137,Portugal,125.3,0,0,0,1,1,0,19,0,12.2,12.2,7.6,2.6,0.32,Enrolled
9147,1,120,Portugal,111.3,0,0,0,1,1,1,18,0,10.8,11.75,15.5,2.8,-4.06,Enrolled
9991,1,120,Portugal,144.8,0,0,0,1,1,0,28,0,12.75,14.33333333,10.8,1.4,1.74,Enrolled
9991,1,130,Portugal,152.1,0,0,0,1,1,0,28,0,11,12,11.1,0.6,2.02,Dropout
9254,1,132,Portugal,126.1,0,0,0,1,1,0,20,0,10.75,0,7.6,2.6,0.32,Dropout
9500,1,130,Portugal,136,1,0,0,1,1,0,22,0,12.55375,12.55375,9.4,-0.8,-3.12,Graduate
9500,1,128,Portugal,124.3,1,0,0,1,1,0,19,0,12.66571429,12.66571429,10.8,1.4,1.74,Graduate
9670,1,132,Portugal,129.9,1,0,0,1,1,0,20,0,12.71428571,13,12.4,0.5,1.79,Enrolled
9556,1,133.1,Portugal,136.1,0,0,0,1,1,0,26,0,11.75,0,12.4,0.5,1.79,Dropout
9254,1,120,Portugal,115.1,1,0,0,0,1,0,21,0,11,0,9.4,-0.8,-3.12,Dropout
171,1,145,Portugal,143.6,1,0,0,1,1,0,18,0,0,0,12.4,0.5,1.79,Graduate
9147,1,127,Portugal,115.8,1,0,0,1,1,0,18,0,13.4,12.2,11.1,0.6,2.02,Graduate
171,1,135,Portugal,149,1,0,0,1,1,0,22,0,12.57894737,12.11764706,11.1,0.6,2.02,Graduate
9119,19,133.1,Portugal,100,0,0,0,1,1,0,36,0,0,0,16.2,0.3,-0.92,Dropout
9773,1,125,Portugal,133.4,1,0,0,1,1,1,20,0,12,11.5,13.9,-0.3,0.79,Graduate
9670,1,127,Portugal,122.8,0,0,0,1,1,0,20,0,12.33333333,0,10.8,1.4,1.74,Dropout
9991,1,133.1,Portugal,151.2,0,0,0,1,1,0,25,0,11.5,13.5,12.4,0.5,1.79,Dropout
9003,1,150,Portugal,137,0,0,0,1,1,0,35,0,12.8,13.83333333,15.5,2.8,-4.06,Graduate
171,1,133.1,Portugal,118,0,0,0,1,1,0,22,0,0,0,11.1,0.6,2.02,Dropout
9070,1,150,Portugal,126.4,0,0,0,1,1,0,26,0,13.28571429,12.14285714,12.4,0.5,1.79,Enrolled
9003,39,130,Portugal,130,0,0,1,0,1,0,20,0,11.8,12,16.2,0.3,-0.92,Dropout
8014,12,133.1,Portugal,112.5,0,0,0,1,1,0,50,0,11.33333333,13.5,16.2,0.3,-0.92,Dropout
9500,1,125,Portugal,118.3,0,0,0,1,1,0,20,0,12.002,12.002,10.8,1.4,1.74,Dropout
9500,1,127,Portugal,121.4,0,0,0,1,1,0,20,0,13.97666667,13.22222222,12.4,0.5,1.79,Enrolled
9003,3,140,Portugal,140,0,0,0,0,1,0,35,0,15.2,11,15.5,2.8,-4.06,Dropout
9670,1,110,Portugal,109,0,0,0,1,1,1,19,0,13.14285714,14.16666667,15.5,2.8,-4.06,Graduate
9147,1,133.1,Portugal,110,0,0,0,1,1,0,43,0,0,0,9.4,-0.8,-3.12,Dropout
9500,1,124,Portugal,119.8,0,0,0,1,1,0,19,0,13.86714286,13.86714286,10.8,1.4,1.74,Graduate
9500,1,114,Portugal,130,0,0,0,1,1,0,25,0,12.675,12.675,12.7,3.7,-1.7,Graduate
171,1,155,Portugal,167.3,1,0,0,1,1,0,19,0,0,0,13.9,-0.3,0.79,Graduate
9853,1,114,Portugal,111.9,1,0,0,1,1,1,20,0,12,12.5,7.6,2.6,0.32,Enrolled
171,1,133.1,Portugal,136,1,0,0,1,1,0,22,0,0,0,12.7,3.7,-1.7,Dropout
9254,1,125,Portugal,124,0,0,0,1,1,1,19,0,11,12.2,11.1,0.6,2.02,Dropout
9991,1,120,Portugal,132.9,0,0,0,1,1,0,32,0,10.75,11.33333333,13.9,-0.3,0.79,Dropout
9773,38,100,Portugal,154,1,0,0,1,1,0,57,0,14.2,14.16666667,9.4,-0.8,-3.12,Graduate
9500,1,133.1,Portugal,115,0,0,0,0,1,0,20,0,12.6,11.575,16.2,0.3,-0.92,Dropout
9991,1,120,Portugal,96,1,0,0,0,1,0,38,0,0,0,8.9,1.4,3.51,Dropout
9991,1,120,Portugal,168.2,0,0,0,1,1,0,45,0,14,14.16666667,12.4,0.5,1.79,Graduate
9773,1,110,Portugal,140,0,0,1,0,1,0,43,0,10,12.25,10.8,1.4,1.74,Dropout
9070,1,144,Portugal,137.4,1,0,0,1,1,0,19,0,13.83333333,13.125,10.8,1.4,1.74,Graduate
9991,19,133.1,Portugal,150,0,0,0,0,1,0,49,0,11,11,15.5,2.8,-4.06,Dropout
9500,19,133.1,Portugal,100.5,1,0,0,1,1,0,43,0,11.63571429,11.63571429,10.8,1.4,1.74,Enrolled
8014,1,133.1,Portugal,148.5,0,0,0,1,1,0,34,0,12.25,0,11.1,0.6,2.02,Dropout
9119,1,138,Portugal,123.3,1,0,1,1,1,0,18,0,12.5,11.28571429,12.4,0.5,1.79,Enrolled
9991,1,120,Portugal,138.7,0,0,0,1,1,0,43,0,13.8,13.66666667,10.8,1.4,1.74,Graduate
9254,1,120,Portugal,117.2,0,0,0,1,1,0,21,0,12,11,15.5,2.8,-4.06,Dropout
9991,1,160,Portugal,114.3,0,0,0,1,1,0,40,0,11,12.5,7.6,2.6,0.32,Enrolled
9670,1,134,Portugal,125.3,1,0,0,1,1,1,19,0,13.75,11.55555556,10.8,1.4,1.74,Graduate
9254,1,133.1,Portugal,97,0,0,0,1,1,0,27,0,10.66666667,11.25,10.8,1.4,1.74,Enrolled
9556,1,110,Portugal,140,0,0,0,1,1,0,43,0,0,13.15,16.2,0.3,-0.92,Dropout
9991,1,130,Portugal,124,0,0,0,1,1,0,31,0,13.83333333,15.4,9.4,-0.8,-3.12,Graduate
9003,39,140,Portugal,140,1,0,1,1,1,0,26,0,0,0,8.9,1.4,3.51,Enrolled
9991,1,150,Portugal,127,0,0,0,1,1,0,34,0,15.8,16.8,8.9,1.4,3.51,Graduate
9500,19,100,Portugal,110,0,0,0,1,1,0,30,0,12.52608696,12.52608696,7.6,2.6,0.32,Graduate
9500,19,133.1,Portugal,170,0,0,0,1,1,0,36,0,12.78333333,0,16.2,0.3,-0.92,Dropout
9991,3,120,Portugal,120,0,0,1,0,1,0,46,0,0,10,11.1,0.6,2.02,Dropout
9085,1,133.1,Portugal,130,0,0,0,1,1,0,22,0,13,10.66666667,7.6,2.6,0.32,Graduate
9003,3,130,Portugal,130,0,0,0,1,1,0,27,0,0,0,16.2,0.3,-0.92,Dropout
9119,1,126,Portugal,122.5,1,0,0,1,1,0,20,0,10.8,12,8.9,1.4,3.51,Enrolled
9147,1,130,Portugal,115.7,0,0,0,1,1,0,20,0,11,10,8.9,1.4,3.51,Enrolled
9119,1,140,Portugal,120,0,0,1,0,1,0,31,0,0,0,12.7,3.7,-1.7,Dropout
9119,1,140,Portugal,166,1,0,1,1,1,0,20,0,0,0,9.4,-0.8,-3.12,Enrolled
9773,1,145,Portugal,132.8,1,0,0,0,1,0,21,0,12,0,10.8,1.4,1.74,Dropout
9147,1,133.1,Portugal,100,0,0,0,1,1,0,21,0,10.75,11,16.2,0.3,-0.92,Dropout
9147,1,127,Portugal,121.8,0,0,0,1,1,0,19,0,11.6,13.5,16.2,0.3,-0.92,Graduate
9147,1,114,Portugal,109.5,1,0,0,1,1,1,20,0,11.8,11.6,8.9,1.4,3.51,Graduate
9003,1,140,Portugal,138.3,0,0,0,1,1,0,18,0,16,15.16666667,12.4,0.5,1.79,Graduate
9773,1,140,Portugal,131.6,0,0,0,1,1,1,18,0,12.66666667,11.5,16.2,0.3,-0.92,Graduate
9500,1,120,Portugal,125.3,0,0,1,1,1,0,30,0,14.4,13.5,12.4,0.5,1.79,Enrolled
9254,19,133.1,Portugal,101.5,0,0,1,0,1,0,34,0,0,0,15.5,2.8,-4.06,Dropout
9670,1,115,Portugal,109.1,0,0,1,0,1,0,21,0,12.25,13.4,11.1,0.6,2.02,Enrolled
9070,39,123.9,Portugal,123.9,0,0,0,1,1,0,20,0,12.6,12.75,16.2,0.3,-0.92,Dropout
9500,1,157,Portugal,143,0,0,0,1,1,0,18,0,13.4,13.4,12.7,3.7,-1.7,Graduate
171,1,127,Portugal,126.3,1,0,1,1,1,0,21,0,0,0,16.2,0.3,-0.92,Dropout
9003,1,120,Portugal,113.3,0,0,0,1,1,0,26,0,10,0,12.4,0.5,1.79,Dropout
9119,1,130,Portugal,119.9,1,0,1,1,1,0,20,0,0,0,9.4,-0.8,-3.12,Dropout
9003,39,140,Portugal,140,0,0,0,1,1,0,25,0,11.25,11.2,15.5,2.8,-4.06,Dropout
9670,1,109,Portugal,108,0,0,0,1,1,0,19,0,0,0,7.6,2.6,0.32,Enrolled
9147,1,143,Portugal,100,1,0,0,1,1,0,24,0,10.66666667,14,9.4,-0.8,-3.12,Dropout
9130,1,125,Portugal,132.4,0,0,0,1,1,0,20,0,11.75,13.4,7.6,2.6,0.32,Graduate
9147,1,136,Portugal,137.1,0,0,0,1,1,0,20,0,0,0,12.7,3.7,-1.7,Dropout
9070,1,157,Portugal,138.1,1,0,0,1,0,0,18,0,12.66666667,14.125,10.8,1.4,1.74,Graduate
9556,1,160,Portugal,130,0,0,0,1,0,0,25,0,11.95,12.04285714,12.7,3.7,-1.7,Enrolled
9254,1,116,Portugal,109.7,1,0,0,1,0,0,22,0,14,15.66666667,11.1,0.6,2.02,Graduate
8014,1,113,Portugal,128.2,0,0,0,0,0,0,41,0,0,0,9.4,-0.8,-3.12,Dropout
9147,1,130,Portugal,117.8,0,0,1,1,0,1,19,0,11.5,0,12.7,3.7,-1.7,Dropout
9130,1,150,Portugal,150,1,0,0,1,0,0,21,0,12,12.8,13.9,-0.3,0.79,Graduate
9085,1,110,Portugal,160,1,0,1,1,0,0,30,0,16.42857143,16.66666667,13.9,-0.3,0.79,Dropout
9500,1,101,Portugal,104.5,1,0,0,1,0,1,21,0,13.336,13.20714286,11.1,0.6,2.02,Graduate
9556,1,110,Portugal,112.8,0,0,0,1,0,1,26,0,0,0,10.8,1.4,1.74,Enrolled
9670,1,133.1,Brazil,100,0,0,0,1,0,0,21,1,14.66666667,14,11.1,0.6,2.02,Graduate
9500,1,138,Portugal,132.5,1,0,0,1,0,0,18,0,14.11571429,14.11571429,10.8,1.4,1.74,Graduate
9085,1,138,Portugal,123.3,1,0,0,1,0,1,19,0,14.85714286,13.11111111,12.4,0.5,1.79,Graduate
9085,1,141,Portugal,128.9,1,0,0,1,0,1,18,0,13.83333333,13.71428571,8.9,1.4,3.51,Graduate
9147,1,129,Portugal,128.3,1,0,0,1,0,0,19,0,11,11.75,12.7,3.7,-1.7,Enrolled
9085,1,127,Portugal,100,0,0,0,1,0,0,21,0,11.75,13.66666667,13.9,-0.3,0.79,Enrolled
9147,1,133,Portugal,120.1,1,0,0,1,0,1,18,0,10,12,13.9,-0.3,0.79,Dropout
9500,1,100,Portugal,160,1,0,0,1,0,1,24,0,12.415,12.415,10.8,1.4,1.74,Graduate
9130,1,138,Portugal,123,1,0,0,1,0,0,21,0,11,10.5,12.7,3.7,-1.7,Enrolled
9085,39,150,Portugal,150,1,0,0,1,0,0,23,0,14.42857143,13.42857143,16.2,0.3,-0.92,Graduate
9500,1,129,Portugal,124,1,0,0,1,0,1,18,0,14.31285714,14.31285714,10.8,1.4,1.74,Graduate
9085,1,130,Portugal,120,0,0,0,0,0,0,26,0,15.42857143,14.5,11.1,0.6,2.02,Enrolled
9130,1,133,Portugal,120.4,1,0,0,1,0,0,20,0,12,13.4,9.4,-0.8,-3.12,Graduate
9238,1,133,Portugal,131.6,0,0,0,1,0,0,18,0,13.83333333,13.71428571,11.1,0.6,2.02,Graduate
9238,1,107,Portugal,104.2,1,0,0,1,0,0,20,0,12.16666667,12.14285714,11.1,0.6,2.02,Graduate
9500,1,131,Portugal,122,1,0,0,1,0,0,20,0,14.01428571,14.01428571,12.7,3.7,-1.7,Enrolled
9238,1,118,Portugal,110.7,1,1,0,1,0,0,18,0,10.33333333,13.33333333,12.7,3.7,-1.7,Enrolled
9773,1,136,Portugal,121.7,1,0,0,1,0,1,22,0,13.2,13.6,12.4,0.5,1.79,Graduate
9500,1,125,Portugal,126,1,0,1,1,0,0,20,0,15.4,15.4,7.6,2.6,0.32,Graduate
9500,1,137,Portugal,128.4,1,0,0,1,0,1,19,0,13.38571429,15.925,13.9,-0.3,0.79,Graduate
9130,1,144,Portugal,134.9,1,0,1,1,0,0,18,0,10.85714286,11,15.5,2.8,-4.06,Dropout
9147,1,146,Portugal,143.9,0,0,0,1,0,0,18,0,11.33333333,12,13.9,-0.3,0.79,Graduate
9085,1,145,Portugal,145,1,0,0,1,0,1,19,0,14.5,13.6,10.8,1.4,1.74,Graduate
9070,1,126,Portugal,132,1,0,0,1,0,1,19,0,14.16666667,12.375,10.8,1.4,1.74,Graduate
8014,1,141,Portugal,136.1,0,0,0,1,0,0,24,0,12.83333333,12,7.6,2.6,0.32,Graduate
9238,1,141,Portugal,138.9,0,0,0,1,0,0,21,0,13.33333333,14.5,10.8,1.4,1.74,Graduate
9238,1,133.1,Portugal,102,1,0,0,1,0,1,20,0,13.66666667,14.57142857,11.1,0.6,2.02,Graduate
9254,1,133.1,Portugal,123,0,0,1,0,0,1,28,0,10.83333333,11,13.9,-0.3,0.79,Dropout
9853,1,127,Portugal,137.5,1,0,0,1,0,0,21,0,13.42857143,13.14285714,7.6,2.6,0.32,Graduate
9500,1,106,Portugal,102.2,1,0,1,1,1,0,20,0,12.40142857,11.80833333,11.1,0.6,2.02,Enrolled
9003,1,130,Portugal,105.3,0,0,0,0,1,0,36,0,0,0,16.2,0.3,-0.92,Dropout
9991,1,110,Portugal,130,0,0,0,0,1,0,42,0,0,0,12.7,3.7,-1.7,Dropout
9991,1,150,Portugal,122.5,0,0,0,1,1,0,47,0,11.5,11.6,7.6,2.6,0.32,Dropout
9119,1,160,Portugal,112,0,0,0,0,1,0,25,0,0,0,9.4,-0.8,-3.12,Dropout
9670,12,170,Portugal,110,0,0,0,1,1,1,25,0,14.14285714,13.5,15.5,2.8,-4.06,Graduate
8014,19,133.1,Portugal,149.5,0,0,0,1,1,0,48,0,0,0,12.4,0.5,1.79,Dropout
9991,1,120,Portugal,141,0,0,0,1,1,1,32,0,13.8,12.8,10.8,1.4,1.74,Graduate
9991,40,130,Portugal,130,0,0,0,1,1,0,38,0,13.6,13.6,8.9,1.4,3.51,Dropout
9238,40,130,Portugal,130,0,0,0,1,1,0,37,0,11.73333333,11.88888889,15.5,2.8,-4.06,Graduate
9147,1,120,Portugal,104,0,0,0,0,1,0,26,0,10,10,10.8,1.4,1.74,Dropout
9085,39,110,Portugal,110,0,0,0,1,1,0,23,0,0,0,13.9,-0.3,0.79,Dropout
9003,39,120,Portugal,120,0,0,0,1,1,0,23,0,0,0,15.5,2.8,-4.06,Enrolled
9003,39,130,Portugal,130,0,0,0,1,1,0,20,0,10.8,12,12.4,0.5,1.79,Enrolled
9500,4,150,Portugal,127,1,0,0,1,1,0,26,0,13.04666667,13.30625,11.1,0.6,2.02,Dropout
8014,1,120,Portugal,100,0,0,0,1,0,0,45,0,11,10.83333333,12.7,3.7,-1.7,Enrolled
8014,19,100,Portugal,111,1,0,0,1,0,1,26,0,12.33333333,11.66666667,7.6,2.6,0.32,Enrolled
8014,3,133.1,Portugal,130,0,0,0,1,0,0,26,0,11.8,13.28571429,7.6,2.6,0.32,Graduate
9991,1,130,Portugal,130.1,0,0,0,1,0,0,25,0,11,11.25,10.8,1.4,1.74,Enrolled
9500,1,145,Portugal,127.5,1,0,0,1,0,0,18,0,13.11,13.11,9.4,-0.8,-3.12,Graduate
9500,3,130,Portugal,130,1,0,0,1,0,0,27,0,14.41428571,14.41428571,12.7,3.7,-1.7,Graduate
8014,1,115,Portugal,115,0,0,0,0,0,0,24,0,0,0,10.8,1.4,1.74,Dropout
9147,1,124,Portugal,126.8,1,0,0,1,0,0,20,0,12.33333333,12.2,15.5,2.8,-4.06,Graduate
9500,1,124,Portugal,116.7,1,0,0,1,0,1,18,0,0,10,15.5,2.8,-4.06,Dropout
9556,1,134,Portugal,128.5,1,0,0,1,0,1,18,0,14.1,13.3125,12.7,3.7,-1.7,Graduate
9500,1,137,Portugal,127.5,1,0,0,1,0,0,18,0,13.045,13.045,9.4,-0.8,-3.12,Graduate
9500,1,124,Portugal,117.5,1,0,0,1,1,0,19,0,12.858,12.858,9.4,-0.8,-3.12,Enrolled
9500,1,136,Portugal,148.8,1,0,0,1,0,1,19,0,14.2525,14.2525,9.4,-0.8,-3.12,Graduate
9500,1,126,Portugal,120.2,0,0,0,1,0,1,19,0,14.06,11.24285714,12.4,0.5,1.79,Enrolled
9500,1,142,Portugal,127.3,1,0,0,1,0,0,18,0,15.07571429,15.07571429,10.8,1.4,1.74,Graduate
171,1,141,Portugal,136.1,1,0,0,1,0,1,18,0,0,0,12.7,3.7,-1.7,Enrolled
9670,1,129,Portugal,122.4,1,0,0,1,0,0,19,0,13.75,12.6,12.7,3.7,-1.7,Enrolled
9003,3,130,Portugal,130,1,0,0,1,0,0,23,0,13.15,13.21428571,15.5,2.8,-4.06,Graduate
9238,1,136,Portugal,121.7,1,0,0,1,0,1,21,0,12.33333333,11.8,13.9,-0.3,0.79,Graduate
9500,1,137,Portugal,122.7,1,0,0,1,0,1,18,0,13.77857143,13.12222222,16.2,0.3,-0.92,Graduate
9853,1,125,Portugal,129.2,1,0,1,0,0,0,20,0,10.33333333,11,10.8,1.4,1.74,Dropout
9773,1,119,Portugal,105,1,0,0,1,0,0,23,0,11.33333333,11,16.2,0.3,-0.92,Enrolled
9238,1,132,Portugal,129.9,1,0,0,1,0,0,20,0,13.2,12.66666667,10.8,1.4,1.74,Enrolled
9070,1,152,Portugal,136.3,0,0,0,1,0,1,18,0,13.57142857,12.375,13.9,-0.3,0.79,Graduate
8014,1,125,Portugal,114.9,0,0,0,1,0,0,29,0,12.75,13.42857143,9.4,-0.8,-3.12,Graduate
9773,9,133.1,Portugal,102,1,0,0,1,1,0,28,0,13,12,7.6,2.6,0.32,Dropout
9670,1,120,Portugal,111.3,1,0,0,1,1,0,19,0,11.33333333,11,9.4,-0.8,-3.12,Enrolled
9670,1,148,Portugal,130.9,0,0,1,0,1,0,24,0,0,0,10.8,1.4,1.74,Dropout
171,1,133.1,Portugal,100,0,0,1,1,1,1,33,0,0,0,15.5,2.8,-4.06,Dropout
9147,1,115,Portugal,112.9,1,0,0,0,1,0,19,0,12.5,11,9.4,-0.8,-3.12,Dropout
9085,1,120,Portugal,112.7,0,0,0,1,1,0,19,0,14.85714286,14.14285714,11.1,0.6,2.02,Graduate
8014,1,133.1,Portugal,143,0,0,0,1,1,0,37,0,12,11.57142857,12.7,3.7,-1.7,Graduate
171,1,168,Portugal,155.1,1,0,1,0,1,1,18,0,0,0,12.7,3.7,-1.7,Graduate
9991,1,130,Portugal,127.6,0,0,0,1,1,0,29,0,0,0,7.6,2.6,0.32,Enrolled
9500,38,133.1,Portugal,146.6,0,0,0,1,1,0,37,0,12.82857143,12.6875,13.9,-0.3,0.79,Graduate
9500,1,137,Portugal,141,0,0,0,1,1,0,36,0,0,0,12.4,0.5,1.79,Dropout
9670,1,123,Portugal,120.6,1,0,0,1,1,0,19,0,13.33333333,14,8.9,1.4,3.51,Graduate
9500,1,150,Portugal,110,1,0,0,1,1,1,33,0,13.07285714,13.07285714,9.4,-0.8,-3.12,Graduate
9119,1,120,Portugal,108.6,0,0,0,0,1,0,34,0,12,11,15.5,2.8,-4.06,Dropout
