Course,Previous qualification,Previous qualification (grade),Nationality,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,Target
9238,39,140,1,138.6,0,0,0,1,1,0,22,0,12.33333333,14,13.9,-0.3,0.79,Dropout
171,1,122,1,133.9,1,0,0,1,1,0,25,0,11.45454545,12.25,12.4,0.5,1.79,Dropout
9085,40,140,1,140,0,0,1,1,1,0,27,0,13.5,14.4,11.1,0.6,2.02,Dropout
9119,12,133.1,1,95.1,0,0,0,0,1,0,49,0,0,0,10.8,1.4,1.74,Dropout
9991,1,120,1,128.2,0,0,0,0,1,0,31,0,11,0,12.7,3.7,-1.7,Dropout
9254,1,133.1,1,121.5,0,0,0,1,1,0,54,0,13.71428571,14.33333333,16.2,0.3,-0.92,Dropout
33,40,120,1,120,1,0,1,0,1,0,25,0,12.36363636,12.25,11.1,0.6,2.02,Dropout
9003,39,130,1,130,0,0,0,1,1,0,20,0,10.66666667,11.5,15.5,2.8,-4.06,Enrolled
9070,3,120,1,120,0,0,0,1,1,0,28,0,12,12.66666667,12.7,3.7,-1.7,Dropout
8014,19,133.1,1,107,0,0,0,1,1,0,41,0,12.85714286,13.16666667,12.7,3.7,-1.7,Graduate
9670,1,122,1,116.1,0,0,0,1,1,1,19,0,13.125,12.71428571,11.1,0.6,2.02,Enrolled
9147,1,123,1,114.4,0,0,0,1,1,0,22,0,0,11.5,15.5,2.8,-4.06,Dropout
9254,1,178,1,157.7,0,0,0,1,1,0,34,0,13.5,0,15.5,2.8,-4.06,Dropout
9003,1,130,1,150,0,0,1,0,1,0,28,0,15.09090909,15,11.1,0.6,2.02,Dropout
9853,1,110,1,114.3,1,0,0,1,1,0,42,0,12.4,11.8,7.6,2.6,0.32,Enrolled
9085,1,106,1,104.6,0,0,0,0,1,0,21,0,14,14.8,11.1,0.6,2.02,Enrolled
9003,3,140,1,140,0,0,0,1,1,0,50,0,13.5,13,15.5,2.8,-4.06,Dropout
9147,1,108,1,109.1,1,0,0,1,1,0,19,0,0,0,12.4,0.5,1.79,Dropout
9500,1,120,1,120.6,0,0,0,1,1,0,18,0,12.65,10.66666667,16.2,0.3,-0.92,Dropout
9991,1,100,1,161.9,0,0,0,1,1,0,59,0,0,0,16.2,0.3,-0.92,Dropout
9991,3,140,1,140,1,0,0,0,1,0,33,0,0,0,7.6,2.6,0.32,Dropout
9070,1,133.1,1,178,1,0,0,1,1,1,23,0,13.33333333,12.8,9.4,-0.8,-3.12,Graduate
9991,19,133.1,1,138.3,0,0,0,1,1,0,44,0,11.33333333,11.14285714,13.9,-0.3,0.79,Dropout
8014,1,140,1,128,1,0,0,1,1,0,37,0,0,0,9.4,-0.8,-3.12,Dropout
171,19,100,1,139,0,0,0,1,1,0,36,0,0,0,10.8,1.4,1.74,Dropout
9991,1,123,1,113.2,0,0,0,0,1,0,22,0,11.66666667,10.5,7.6,2.6,0.32,Dropout
8014,19,133.1,1,139,0,0,0,1,1,0,49,0,12.16666667,14.42857143,12.4,0.5,1.79,Graduate
9773,1,135,1,110,1,0,0,1,1,0,23,0,13.33333333,12.75,11.1,0.6,2.02,Graduate
9070,1,132,1,136.6,1,0,0,1,1,0,19,0,11.4,11,7.6,2.6,0.32,Enrolled
8014,1,120,1,161.1,0,0,0,1,1,0,47,0,12.14285714,0,16.2,0.3,-0.92,Dropout
9003,1,130,1,130,0,0,0,1,1,0,28,0,13.05882353,12.30769231,15.5,2.8,-4.06,Graduate
9003,39,140,1,140,0,0,0,1,1,0,21,0,11.75,10.5,15.5,2.8,-4.06,Enrolled
9254,1,133.1,1,121,0,0,1,0,1,0,21,0,11.83333333,10,8.9,1.4,3.51,Dropout
9238,39,120,1,118.6,0,0,0,1,1,0,21,0,12.4,11.8,13.9,-0.3,0.79,Graduate
9070,1,140,1,138.3,0,0,0,1,1,0,20,0,13.42857143,11.5,13.9,-0.3,0.79,Enrolled
9147,1,133.1,1,115.8,0,0,0,0,1,0,49,0,0,0,10.8,1.4,1.74,Dropout
9991,1,120,1,160,0,0,0,1,1,0,40,0,11,13.4,15.5,2.8,-4.06,Graduate
9254,1,125,1,114.5,0,0,0,1,1,1,22,0,13.625,14.42857143,11.1,0.6,2.02,Graduate
9119,1,136,1,117.5,0,0,0,1,1,0,19,0,11.8,11.5,15.5,2.8,-4.06,Enrolled
9991,1,133.1,1,121.7,0,0,0,1,1,0,31,0,0,0,13.9,-0.3,0.79,Dropout
9119,1,120,1,115,0,0,0,1,1,0,30,0,15,13.5,15.5,2.8,-4.06,Dropout
9238,1,127,1,125.3,0,0,0,1,1,0,19,0,10.8,11,7.6,2.6,0.32,Graduate
9147,1,131,1,131,0,0,0,1,1,0,22,0,13.66666667,11.33333333,9.4,-0.8,-3.12,Dropout
9773,1,127,1,126.3,0,0,0,1,1,0,19,0,12.83333333,13.33333333,15.5,2.8,-4.06,Graduate
171,1,132,1,127.1,0,0,0,0,1,0,21,0,0,0,7.6,2.6,0.32,Dropout
9670,1,137,1,138.4,0,0,0,1,1,0,19,0,15.125,13.42857143,11.1,0.6,2.02,Graduate
9147,1,126,1,100,1,0,0,1,1,0,22,0,0,10,16.2,0.3,-0.92,Dropout
9238,1,136,1,126.2,0,0,0,1,1,0,22,0,11.4,11,10.8,1.4,1.74,Graduate
9238,1,124,1,118.8,0,0,0,1,1,0,19,0,12.25,11,9.4,-0.8,-3.12,Graduate
9254,39,137,1,124.5,0,0,0,0,1,0,26,0,0,0,16.2,0.3,-0.92,Dropout
9119,39,140,1,140,0,0,0,1,1,0,23,0,14,14,12.4,0.5,1.79,Enrolled
9070,1,131,1,125.1,0,0,0,1,1,0,18,0,12.33333333,10.8,16.2,0.3,-0.92,Enrolled
9147,1,130,1,118.8,0,0,1,1,1,1,22,0,10.66666667,11,15.5,2.8,-4.06,Enrolled
9119,1,136,1,125.2,1,0,0,1,1,0,19,0,11.83333333,14.71428571,12.4,0.5,1.79,Enrolled
9147,1,133.1,1,95,0,0,0,1,1,0,20,0,0,0,11.1,0.6,2.02,Dropout
9070,1,110,1,107.6,1,0,0,1,1,1,22,0,11.66666667,12.16666667,7.6,2.6,0.32,Enrolled
9130,3,140,1,140,1,0,0,0,1,0,18,0,13,0,12.7,3.7,-1.7,Dropout
9991,38,133.1,1,125.4,0,0,0,1,1,0,39,0,0,0,10.8,1.4,1.74,Dropout
9500,1,141,1,128,0,0,0,1,1,0,18,0,0,0,10.8,1.4,1.74,Dropout
9119,1,130,1,129.3,0,0,0,1,1,1,18,0,13,14.2,8.9,1.4,3.51,Graduate
9238,1,160,1,152,0,0,0,1,1,1,19,0,13.85714286,14,13.9,-0.3,0.79,Graduate
9500,1,140,1,128.8,0,0,0,1,1,0,18,0,13.39166667,12.4875,12.4,0.5,1.79,Graduate
9147,1,150,1,152.8,1,0,0,1,1,1,18,0,12.75,0,7.6,2.6,0.32,Dropout
9130,39,150,1,150,1,0,0,1,1,0,22,0,14.5,14.6,10.8,1.4,1.74,Graduate
9238,1,133.1,1,112,0,0,0,1,1,0,19,0,12.16666667,12.16666667,12.4,0.5,1.79,Graduate
9130,1,152,1,135.6,1,0,0,1,1,0,18,0,15.4,15.6,12.7,3.7,-1.7,Dropout
9119,19,133.1,1,134.4,0,0,1,0,1,0,31,0,13.33333333,16,16.2,0.3,-0.92,Dropout
9991,1,130,1,120.5,0,0,0,1,1,0,28,0,0,0,12.7,3.7,-1.7,Dropout
9070,1,148,1,141.4,0,0,0,1,1,0,19,0,0,0,15.5,2.8,-4.06,Dropout
9254,1,148,1,145.2,0,0,0,1,1,0,20,0,13.71428571,14.71428571,16.2,0.3,-0.92,Graduate
9238,1,130,1,140,0,0,0,1,1,0,50,0,12.25,0,8.9,1.4,3.51,Dropout
9070,1,160,1,100,0,0,0,1,1,0,38,0,16,16.5,13.9,-0.3,0.79,Enrolled
9991,1,130,1,140,1,0,0,1,1,0,31,0,11,13,9.4,-0.8,-3.12,Dropout
9500,1,110,1,126,1,0,0,1,1,0,27,0,14.08571429,14.08571429,7.6,2.6,0.32,Enrolled
9238,1,122,1,112.6,1,0,0,1,1,0,21,0,10.16666667,10.5,12.7,3.7,-1.7,Graduate
9119,1,110,1,106.8,0,0,0,1,1,0,34,0,10,0,8.9,1.4,3.51,Dropout
9119,1,129,1,121.6,1,0,0,1,1,0,19,0,0,10,7.6,2.6,0.32,Enrolled
9991,1,110,1,120,1,0,0,0,1,0,40,0,10.5,10.66666667,9.4,-0.8,-3.12,Dropout
171,1,170,1,160.6,1,0,0,1,1,1,18,0,0,0,12.7,3.7,-1.7,Graduate
9070,12,110,1,130,0,0,1,0,1,1,46,0,0,0,15.5,2.8,-4.06,Dropout
8014,1,110,1,110,0,0,0,1,1,0,37,0,0,0,7.6,2.6,0.32,Dropout
9003,1,133.1,1,110,1,0,0,1,1,0,31,0,0,0,16.2,0.3,-0.92,Dropout
9003,1,133.1,1,145.8,0,0,0,1,1,0,34,0,13.33333333,12.4,12.4,0.5,1.79,Graduate
171,1,126,1,130.2,1,0,0,1,1,1,18,0,0,0,9.4,-0.8,-3.12,Dropout
9670,1,137,1,122.3,0,0,0,1,1,1,18,0,13.57142857,14.33333333,12.4,0.5,1.79,Graduate
9070,1,117,1,125.4,1,0,0,1,1,1,19,0,12.83333333,11.16666667,11.1,0.6,2.02,Graduate
9991,1,100,1,130,0,0,0,1,1,0,40,0,10.25,11.2,15.5,2.8,-4.06,Dropout
9130,1,120,1,150,0,0,0,1,1,0,25,0,0,0,12.4,0.5,1.79,Dropout
9119,1,126,1,116.9,1,0,1,1,1,0,20,0,14.5,13.33333333,11.1,0.6,2.02,Dropout
9119,1,122,1,114.7,0,0,0,1,1,0,20,0,15.8,13.71428571,11.1,0.6,2.02,Enrolled
9003,1,111,1,95.8,1,0,0,0,1,0,43,0,0,0,15.5,2.8,-4.06,Dropout
9119,1,139,1,133.1,1,0,0,1,1,0,18,0,12.5,14.66666667,7.6,2.6,0.32,Enrolled
9003,1,150,1,150,0,0,0,1,1,0,35,0,11.66666667,11.5,15.5,2.8,-4.06,Graduate
9991,1,116,1,118.5,0,0,0,1,1,0,23,0,13,13,7.6,2.6,0.32,Graduate
9500,1,130,1,131.1,0,0,0,1,1,0,19,0,12.12142857,11.50625,12.4,0.5,1.79,Graduate
9085,42,150,1,150.3,1,0,0,1,1,1,21,0,14.22222222,13.75,8.9,1.4,3.51,Graduate
9670,1,132,1,120.5,0,0,0,1,1,0,19,0,12.5,13.25,13.9,-0.3,0.79,Enrolled
9119,1,108,1,105.6,1,0,0,1,1,0,20,0,12.16666667,15.28571429,12.4,0.5,1.79,Graduate
9670,1,133.1,1,125.3,0,1,0,1,1,1,30,0,0,0,12.4,0.5,1.79,Dropout
9254,1,120,1,131,1,0,0,1,1,0,44,0,12.66666667,11.5,12.4,0.5,1.79,Graduate
9500,1,146,1,127,0,0,0,1,1,0,19,0,13.61428571,13.61428571,12.7,3.7,-1.7,Graduate
9130,39,150,1,150,1,0,0,1,1,0,22,0,12.85714286,14.3,16.2,0.3,-0.92,Graduate
9130,1,160,1,149.2,0,0,0,1,1,0,18,0,14,14.2,7.6,2.6,0.32,Graduate
9670,1,125,1,121.5,1,0,0,1,1,1,21,0,14.75,11.8,12.7,3.7,-1.7,Graduate
9085,1,125,1,137.3,0,0,0,1,1,0,18,0,0,0,7.6,2.6,0.32,Dropout
9670,1,122,1,119.6,1,0,0,1,1,0,18,0,13.625,14.28571429,11.1,0.6,2.02,Graduate
171,1,138,1,141.5,0,0,0,1,1,0,19,0,0,0,7.6,2.6,0.32,Graduate
9003,39,150,1,150,1,0,0,1,1,0,21,0,11.8,11.875,16.2,0.3,-0.92,Dropout
9003,1,140,1,110,0,0,0,1,1,0,31,0,15.125,14.6,16.2,0.3,-0.92,Graduate
9254,1,113,1,110.2,1,0,0,1,1,0,21,0,11.5,10.5,9.4,-0.8,-3.12,Dropout
9119,1,139,1,110.3,0,0,1,1,1,0,24,0,10,11,8.9,1.4,3.51,Enrolled
9773,1,133.1,1,120,0,0,0,1,1,0,27,0,0,0,9.4,-0.8,-3.12,Dropout
9147,1,118,1,114.2,1,0,0,1,1,0,20,0,10.33333333,12.8,12.4,0.5,1.79,Graduate
9119,39,140,1,140,1,0,0,1,1,0,22,0,0,11.66666667,10.8,1.4,1.74,Enrolled
9003,1,144,1,132.8,0,0,0,1,1,1,19,0,12,12.5,15.5,2.8,-4.06,Enrolled
9773,1,125,1,121.5,1,0,0,1,1,0,19,0,13.83333333,14.5,8.9,1.4,3.51,Graduate
171,1,131,1,127.2,1,0,1,1,1,0,23,0,12.15384615,11.90909091,11.1,0.6,2.02,Enrolled
9130,1,131,1,128.2,1,0,0,1,1,0,18,0,14,13.66666667,12.4,0.5,1.79,Graduate
9773,1,140,1,133.4,1,0,0,0,1,0,29,0,16.5,13.8,11.1,0.6,2.02,Enrolled
9130,1,133.1,1,120,1,0,0,1,1,0,29,0,18,13.33333333,10.8,1.4,1.74,Dropout
9003,1,140,1,140,0,0,0,1,1,0,20,0,11.28571429,11.77777778,16.2,0.3,-0.92,Enrolled
171,1,139,1,136.9,1,0,0,1,1,1,19,0,0,0,9.4,-0.8,-3.12,Graduate
171,1,125,1,117,1,1,0,1,1,0,22,0,0,0,10.8,1.4,1.74,Enrolled
9670,1,117,1,110.7,1,0,0,1,1,0,20,0,14,12,11.1,0.6,2.02,Enrolled
9130,1,150,1,160,1,0,0,1,1,0,24,0,13.75,12,9.4,-0.8,-3.12,Enrolled
9670,1,95,1,95,0,0,0,0,1,0,21,0,13.25,11,12.7,3.7,-1.7,Dropout
9147,1,150,1,148.8,0,0,0,1,1,1,25,0,14.25,14.75,12.7,3.7,-1.7,Graduate
9147,1,120,1,110,0,0,0,0,1,0,32,0,0,0,9.4,-0.8,-3.12,Dropout
9991,1,136,1,133.9,0,0,0,0,1,0,26,0,11.25,11.33333333,7.6,2.6,0.32,Dropout
9130,1,133,1,125.7,1,0,0,1,1,1,18,0,13.5,12.5,12.4,0.5,1.79,Graduate
9254,1,125,1,116.6,0,0,0,1,1,1,19,0,12.66666667,12.85714286,16.2,0.3,-0.92,Graduate
9070,1,127,1,141,1,0,0,1,1,1,19,0,15.16666667,12.33333333,12.4,0.5,1.79,Graduate
9119,40,130,1,130,0,0,0,1,1,0,27,0,13.16666667,15.14285714,11.1,0.6,2.02,Dropout
9003,1,130,1,130,0,0,1,1,1,0,21,0,11.8,11.44444444,8.9,1.4,3.51,Enrolled
9119,1,127,1,115.8,0,0,0,1,1,0,20,0,11.5,0,13.9,-0.3,0.79,Enrolled
9070,39,140,1,140,1,0,0,1,1,0,21,0,14.5,11.33333333,12.4,0.5,1.79,Graduate
9773,1,125,1,126.1,1,0,0,1,1,0,22,0,13.4,10.66666667,9.4,-0.8,-3.12,Enrolled
171,1,135,1,137.5,1,0,1,0,1,0,19,0,0,0,12.7,3.7,-1.7,Graduate
9147,1,132,1,120.8,1,0,0,1,1,1,18,0,10.8,12.5,11.1,0.6,2.02,Dropout
9238,1,110,1,136.5,0,0,0,1,1,0,28,0,0,0,13.9,-0.3,0.79,Dropout
9003,1,130,1,122,0,0,1,0,1,0,25,0,11.42857143,12,15.5,2.8,-4.06,Dropout
9003,1,130,1,130,0,0,0,1,1,0,25,0,12.5,11.6,15.5,2.8,-4.06,Dropout
9147,1,135,1,126.3,0,0,0,1,1,0,18,0,13.5,12.33333333,8.9,1.4,3.51,Enrolled
9254,1,133.1,1,98,0,0,0,1,1,0,26,0,0,0,10.8,1.4,1.74,Dropout
9147,1,135,1,121,1,0,0,1,1,1,18,0,12.75,11.5,13.9,-0.3,0.79,Graduate
9773,1,128,1,124.2,1,0,0,1,1,0,22,0,11.33333333,12.33333333,15.5,2.8,-4.06,Enrolled
9003,1,140,1,130,0,0,0,1,1,0,25,0,0,0,16.2,0.3,-0.92,Dropout
9773,1,135,1,136.1,1,0,0,1,1,0,19,0,11.4,12.4,8.9,1.4,3.51,Enrolled
9773,1,131,1,132.8,1,0,0,1,1,0,19,0,14.42857143,14.57142857,13.9,-0.3,0.79,Graduate
9500,1,131,1,126.3,0,0,0,1,1,0,19,0,12.49285714,11.7125,16.2,0.3,-0.92,Graduate
8014,19,100,1,111.5,0,0,0,1,1,0,45,0,11.5,11,10.8,1.4,1.74,Dropout
9991,1,140,1,118.2,0,0,0,1,1,0,52,0,11.2,12.8,7.6,2.6,0.32,Graduate
9147,1,124,1,115.6,1,0,0,0,1,0,20,0,12,11,9.4,-0.8,-3.12,Dropout
9500,1,130,1,117.8,1,0,0,1,1,0,19,0,15.88571429,15.88571429,10.8,1.4,1.74,Graduate
9500,1,142,1,127,0,0,1,0,1,0,21,0,12.94,11.58,12.4,0.5,1.79,Dropout
8014,1,150,1,140,0,0,0,0,1,0,35,0,14,14.16666667,9.4,-0.8,-3.12,Graduate
171,12,110,1,106,1,0,0,1,1,0,36,0,0,0,7.6,2.6,0.32,Graduate
9500,19,110,1,151,0,0,1,0,1,0,47,0,0,0,15.5,2.8,-4.06,Dropout
9991,1,112,1,106.4,0,0,0,1,1,0,22,0,0,0,8.9,1.4,3.51,Dropout
9991,1,100,1,125.3,1,0,0,1,1,0,41,0,11.25,11,7.6,2.6,0.32,Dropout
9119,3,130,1,130,0,0,0,1,1,0,26,0,0,0,10.8,1.4,1.74,Dropout
8014,1,133.1,1,116,0,0,0,0,0,0,51,0,11.25,0,10.8,1.4,1.74,Dropout
9991,1,150,1,120,0,0,0,1,0,0,43,0,10.66666667,12.5,9.4,-0.8,-3.12,Enrolled
8014,1,100,1,100,1,0,0,1,0,0,41,0,11.8,10.66666667,7.6,2.6,0.32,Graduate
9147,1,130,1,118.5,1,0,0,1,1,0,23,0,11.625,11.18181818,7.6,2.6,0.32,Graduate
9238,1,129,1,118.9,1,0,0,1,1,0,22,0,0,0,9.4,-0.8,-3.12,Dropout
9070,1,127,1,119.3,1,1,0,1,1,1,25,0,10.25,11.25,12.7,3.7,-1.7,Dropout
9991,1,140,1,135.8,1,0,0,1,1,0,25,0,10.8,11.35714286,9.4,-0.8,-3.12,Graduate
171,42,130,1,130,1,0,0,0,1,1,22,0,12.54545455,12.66666667,8.9,1.4,3.51,Graduate
9003,1,133.1,6,129.8,0,0,0,1,1,0,24,1,13.57142857,13.4,8.9,1.4,3.51,Enrolled
9085,2,140,1,150,0,0,0,1,1,0,47,0,0,0,16.2,0.3,-0.92,Dropout
9991,19,133.1,1,111.9,1,0,0,1,1,0,41,0,0,0,7.6,2.6,0.32,Dropout
9003,1,120,1,150.1,1,0,0,1,1,0,43,0,14.77777778,12.2,13.9,-0.3,0.79,Graduate
9003,1,133.1,1,130,0,0,0,1,1,0,29,0,0,0,16.2,0.3,-0.92,Dropout
9119,1,120,1,128,0,0,0,1,1,0,30,0,0,0,7.6,2.6,0.32,Dropout
9147,38,133.1,1,102.5,0,0,0,0,1,0,26,0,0,0,12.7,3.7,-1.7,Dropout
9991,1,133.1,1,102.5,0,0,0,0,1,0,27,0,0,0,15.5,2.8,-4.06,Dropout
9670,1,100,1,110,0,0,0,1,1,1,36,0,11.4,11.6,9.4,-0.8,-3.12,Graduate
9003,19,133.1,1,114,0,0,0,1,1,0,29,0,11.66666667,10.85714286,15.5,2.8,-4.06,Dropout
9119,1,120,1,128.2,1,0,0,1,1,0,35,0,11.28571429,13,9.4,-0.8,-3.12,Dropout
9773,1,128,1,116.5,0,0,0,1,1,1,18,0,11.5,12.6,10.8,1.4,1.74,Graduate
9991,1,172,1,149.3,0,0,0,1,1,1,24,0,16,16,8.9,1.4,3.51,Graduate
9773,1,146,1,134.1,1,0,0,1,1,1,18,0,12.5,12.66666667,10.8,1.4,1.74,Dropout
9119,1,135,1,126.6,1,0,0,1,1,0,18,0,12,13,7.6,2.6,0.32,Enrolled
9085,1,160,1,120,0,0,0,1,1,0,21,0,0,11.66666667,9.4,-0.8,-3.12,Enrolled
9119,1,150,1,133.5,1,0,0,1,1,0,21,0,13,12.6,9.4,-0.8,-3.12,Graduate
9003,1,130,1,110,0,0,0,1,1,0,32,0,13.71428571,12.08333333,15.5,2.8,-4.06,Graduate
9119,1,111,1,107.5,1,0,0,1,1,1,22,0,12.33333333,12.5,11.1,0.6,2.02,Dropout
9003,3,130,1,130,1,0,0,0,1,0,32,0,12.72727273,12.7,15.5,2.8,-4.06,Dropout
9670,6,170,1,111.6,0,0,0,1,1,0,35,0,14,0,9.4,-0.8,-3.12,Dropout
9147,1,133.1,1,101,1,0,0,0,1,0,23,0,0,0,8.9,1.4,3.51,Dropout
8014,1,100,1,108.3,0,0,0,1,1,0,39,0,11.4,11,7.6,2.6,0.32,Enrolled
9670,1,120,1,128.2,0,0,0,1,1,0,35,0,0,10,9.4,-0.8,-3.12,Dropout
9003,3,110,1,150,0,0,0,1,1,0,32,0,18.875,17.69230769,16.2,0.3,-0.92,Graduate
9853,1,133.1,1,142.8,0,0,0,1,1,0,20,0,0,0,7.6,2.6,0.32,Dropout
9500,1,120,1,100,0,0,0,1,1,0,34,0,11.33333333,12.6,16.2,0.3,-0.92,Enrolled
9991,40,150,1,150,1,0,0,1,1,0,44,0,13.5,16.2,8.9,1.4,3.51,Dropout
9254,19,133.1,1,156.5,0,0,0,1,1,0,53,0,15,10,16.2,0.3,-0.92,Graduate
9119,19,120,1,98.6,0,0,1,0,1,0,28,0,0,0,12.4,0.5,1.79,Dropout
9991,3,130,1,130,0,0,0,1,1,0,31,0,14.22222222,12.8,12.7,3.7,-1.7,Dropout
171,1,130,1,118.1,0,0,1,0,1,0,18,0,0,0,9.4,-0.8,-3.12,Enrolled
9003,1,100,1,120,0,0,1,0,1,0,44,0,12,0,15.5,2.8,-4.06,Dropout
9085,1,142,1,127.7,1,0,0,1,1,0,19,0,12.6,12,12.7,3.7,-1.7,Graduate
171,1,130,26,130,0,0,0,1,1,0,21,1,15.08333333,13.08333333,8.9,1.4,3.51,Enrolled
9119,1,148,1,147.7,0,0,0,1,1,1,18,0,0,0,9.4,-0.8,-3.12,Dropout
9003,39,170,1,170,1,0,0,1,1,0,20,0,14.5,15.3,16.2,0.3,-0.92,Graduate
9070,1,110,1,110.2,0,0,0,1,1,0,55,0,14.5,13.5,11.1,0.6,2.02,Graduate
9147,1,166,1,146.4,0,0,0,1,1,0,27,0,10,13,7.6,2.6,0.32,Enrolled
9119,1,135,1,121,0,0,0,1,1,0,19,0,0,0,12.4,0.5,1.79,Dropout
9147,1,133,1,129.9,0,0,0,1,1,0,18,0,11.6,13.2,12.4,0.5,1.79,Graduate
9773,1,133.1,1,132,0,0,0,1,1,0,43,0,11.75,0,15.5,2.8,-4.06,Dropout
9254,1,121,1,125.9,1,0,0,1,1,0,18,0,0,0,13.9,-0.3,0.79,Dropout
171,1,159,1,165.7,1,0,0,1,1,0,18,0,0,0,9.4,-0.8,-3.12,Dropout
9254,1,130,1,122.7,1,0,1,1,1,1,20,0,0,0,8.9,1.4,3.51,Dropout
9991,1,121,1,141.4,0,0,1,0,1,0,29,0,11.25,11.8,10.8,1.4,1.74,Dropout
9130,19,133.1,1,156.4,1,0,1,1,1,0,44,0,11.57142857,0,13.9,-0.3,0.79,Dropout
9119,1,146,1,148.5,1,0,0,1,1,0,18,0,10,16,10.8,1.4,1.74,Enrolled
9003,39,140,1,140,0,0,0,1,1,1,20,0,13.83333333,12.3,15.5,2.8,-4.06,Enrolled
9070,1,125,1,131.7,1,0,0,1,1,0,20,0,12.75,12.66666667,12.4,0.5,1.79,Dropout
9147,1,120,1,104.7,1,0,0,1,1,0,36,0,0,0,10.8,1.4,1.74,Dropout
9130,39,150,1,150,1,0,0,1,1,0,19,0,11.6,11,13.9,-0.3,0.79,Enrolled
9085,19,110,1,110,0,0,0,0,1,0,29,0,0,0,12.7,3.7,-1.7,Dropout
9670,1,120,1,129.1,1,0,0,1,1,0,18,0,11.25,10.33333333,10.8,1.4,1.74,Dropout
9003,1,133.1,1,120,0,0,0,0,1,0,24,0,0,0,13.9,-0.3,0.79,Dropout
9773,1,133.1,1,127,0,0,0,1,1,0,20,0,14.33333333,15,15.5,2.8,-4.06,Graduate
8014,19,133.1,1,151.5,0,0,1,0,1,0,45,0,0,0,16.2,0.3,-0.92,Dropout
9500,1,130,1,126.8,1,0,0,1,1,1,28,0,13.5,13.5,7.6,2.6,0.32,Graduate
9254,1,160,1,140.8,1,0,0,1,1,0,23,0,12.66666667,12.2,7.6,2.6,0.32,Enrolled
9500,1,128,1,125.6,1,0,0,1,1,0,18,0,12.44428571,11.34714286,12.4,0.5,1.79,Graduate
9147,1,140,1,127.8,1,0,0,1,1,0,23,0,10.66666667,11.33333333,9.4,-0.8,-3.12,Dropout
171,1,120,1,120,1,0,0,1,1,0,22,0,0,0,7.6,2.6,0.32,Enrolled
9070,1,140,1,131.3,0,0,0,1,1,1,22,0,12.66666667,12.4,12.4,0.5,1.79,Graduate
9991,12,120,1,155.7,0,0,0,1,1,0,33,0,13.2,14.83333333,10.8,1.4,1.74,Graduate
9003,42,130,1,128.5,0,0,0,1,1,0,21,0,12.7,12.18181818,8.9,1.4,3.51,Graduate
9147,1,100,1,170,0,0,0,1,1,0,45,0,14.83333333,14.8,15.5,2.8,-4.06,Graduate
9003,1,133.1,1,100,0,0,0,0,1,0,44,0,11.5,12,15.5,2.8,-4.06,Dropout
9670,1,110,1,107.2,0,0,0,1,1,0,42,0,0,0,12.7,3.7,-1.7,Dropout
9147,1,147,1,139.3,1,0,0,1,1,0,20,0,0,0,12.4,0.5,1.79,Dropout
9147,1,133,1,123.2,1,0,0,1,1,0,20,0,12.66666667,12.5,9.4,-0.8,-3.12,Enrolled
9254,1,137,1,122.3,1,0,0,1,1,1,20,0,14.71428571,12.5,8.9,1.4,3.51,Graduate
9773,1,124,1,127.9,1,0,0,1,1,0,20,0,13.66666667,10.25,9.4,-0.8,-3.12,Enrolled
9147,1,128,1,120.3,0,0,0,1,1,0,19,0,10.8,13.5,8.9,1.4,3.51,Enrolled
8014,1,120,1,128.5,0,0,1,0,1,0,26,0,10.5,10.42857143,12.4,0.5,1.79,Dropout
9003,1,133.1,1,150,0,0,0,1,1,0,31,0,15,12.5,13.9,-0.3,0.79,Graduate
9773,1,142,1,136.1,0,0,1,1,1,1,19,0,12.66666667,14,16.2,0.3,-0.92,Graduate
9773,19,100,1,128,1,0,0,1,1,0,28,0,13.16666667,13.66666667,7.6,2.6,0.32,Graduate
171,1,149,1,158.1,1,0,0,1,1,1,20,0,0,0,10.8,1.4,1.74,Graduate
8014,1,110,1,108.7,1,0,0,1,0,0,43,0,13,12.5,9.4,-0.8,-3.12,Graduate
171,19,133.1,101,110,0,0,0,1,1,1,25,1,0,0,15.5,2.8,-4.06,Dropout
9238,19,133.1,1,120,0,1,1,1,0,0,40,0,10,15,16.2,0.3,-0.92,Dropout
9085,39,150,6,150,0,0,0,1,0,0,20,1,13.33333333,13.375,12.4,0.5,1.79,Graduate
8014,12,133.1,1,113,0,0,0,1,0,0,46,0,12.33333333,13.33333333,11.1,0.6,2.02,Graduate
33,1,121,1,118.6,0,0,0,1,0,0,26,0,13.18181818,11.64285714,8.9,1.4,3.51,Graduate
9500,1,133.1,1,148.8,0,0,0,1,0,1,34,0,12.51333333,13.07142857,12.4,0.5,1.79,Graduate
9853,1,122,1,120.3,1,0,0,1,0,0,19,0,0,0,10.8,1.4,1.74,Dropout
9500,1,143,1,127,1,0,0,1,0,1,18,0,13.58571429,13.58571429,12.7,3.7,-1.7,Graduate
9556,1,123,1,113.8,1,0,0,1,0,0,18,0,11.15555556,11.425,12.7,3.7,-1.7,Graduate
8014,1,120,1,108,0,0,0,1,1,1,37,0,11.85714286,12,13.9,-0.3,0.79,Graduate
